Año,CO2 (kt),CO2 per cápita (toneladas métricas),Clave_Hash
2009,32320.94,7.511955097,964
2010,31748.89,7.297420185,964
2011,31231.84,7.124050867,964
1964,11.001,0.018067332,935
1965,25.669,0.04106994,935
1966,29.336,0.045694348,935
1967,135.679,0.205537806,935
1968,161.348,0.237418573,935
1969,234.688,0.334919776,935
1970,234.688,0.324221869,935
1971,2093.86,2.795644958,935
1972,2090.19,2.692228924,935
1973,2112.19,2.617373967,935
1974,2335.88,2.774377722,935
1975,7256.99,8.227472779,935
1976,8327.76,8.979304299,935
1977,8507.44,8.70053978,935
1978,7796.04,7.548460059,935
1979,7722.7,7.07301061,935
1980,6046.88,5.238231077,935
1981,6017.55,4.930201024,935
1982,5735.19,4.445858046,935
1983,7532.02,5.534500533,935
1984,8060.07,5.632762281,935
1985,8661.45,5.780406776,935
1986,9875.23,6.324223676,935
1987,9464.53,5.840234905,935
1988,10586.63,6.304983833,935
1989,10065.92,5.77848292,935
1990,11386.04,6.28313244,935
1991,11771.07,6.220361509,935
1992,12079.1,6.100819531,935
1993,13457.89,6.513151272,935
1994,15306.06,7.15390465,935
1995,15896.45,7.2524778,935
1996,15104.37,6.804482721,935
1997,15485.74,6.951772673,935
1998,16560.17,7.443034857,935
1999,20707.55,9.304752096,935
2000,21895.66,9.777452741,935
2001,20285.84,8.926479408,935
2002,25470.98,10.963734981,935
2003,32390.61,13.580541912,935
2004,27986.54,11.431505837,935
2005,29893.38,11.92448495,935
2006,39603.6,15.510289123,935
2007,44590.72,17.191602892,935
2008,38404.49,14.479797201,935
2009,38466.83,13.926797011,935
2010,56292.12,19.122607004,935
2011,64854.56,20.203894513,935
1960,14154.62,0.315164764,889
1961,14657.0,0.318710458,889
1962,16105.46,0.341775515,889
1963,18514.68,0.383224514,889
1964,19035.4,0.384123009,889
1965,19974.15,0.392814753,889
1966,20326.18,0.38943051,889
1967,21572.96,0.402522332,889
1968,24737.58,0.449399199,889
1969,23993.18,0.424313183,889
1970,24337.88,0.418937909,889
1971,23076.43,0.386601616,889
1972,18929.05,0.308586024,889
1973,20036.49,0.317725781,889
1974,21418.95,0.33016377,889
1975,23219.44,0.347640724,889
1976,22838.08,0.331859683,889
1977,24389.22,0.343733879,889
1978,26138.38,0.357061703,889
1979,28250.57,0.373803524,889
1980,32067.92,0.410748048,889
1981,34400.13,0.426315551,889
1982,37385.07,0.448114293,889
1983,40304.0,0.467213517,889
1984,42856.23,0.480541724,889
1985,47175.96,0.511863741,889
1986,49453.16,0.519427069,889
1987,53534.53,0.544594466,889
1988,58213.63,0.573981177,889
1989,60956.54,0.583144927,889
1990,68565.57,0.637181214,889
1991,68242.87,0.616832293,889
1992,72789.95,0.640665437,889
1993,78008.09,0.669140121,889
1994,84839.71,0.709570236,889
1995,84484.01,0.68910429,889
1996,94447.25,0.751384383,889
1997,94711.28,0.735075225,889
1998,97663.21,0.739796141,889
1999,100384.13,0.742716132,889
2000,106449.34,0.769974452,889
2001,108282.84,0.766430147,889
2002,114084.04,0.790758875,889
2003,118895.14,0.807428901,889
2004,131601.3,0.875777315,889
2005,136636.09,0.890970981,889
2006,146074.95,0.933241986,889
2007,158894.78,0.994536473,889
2008,159070.79,0.975314124,889
2009,160284.57,0.962548786,889
2010,162792.8,0.957357369,889
2011,163452.86,0.941171125,889
1960,997.424,0.880397979,901
1961,1103.77,0.945782539,901
1962,1191.78,0.991186588,901
1963,1184.44,0.956101109,901
1964,1243.11,0.974017335,901
1965,1529.14,1.16317328,901
1966,1657.48,1.224315171,901
1967,1697.82,1.218123834,901
1968,2020.52,1.408359472,901
1969,2053.52,1.390823297,901
1970,2203.87,1.450587214,901
1971,2603.57,1.66563134,901
1972,2801.59,1.742459892,901
1973,3241.63,1.960752623,901
1974,3021.61,1.778343301,901
1975,3663.33,2.099082229,901
1976,3612.0,2.016230905,901
1977,3461.65,1.883493381,901
1978,2841.93,1.508042931,901
1979,3193.96,1.653706418,901
1980,3124.28,1.579057655,901
1981,3340.64,1.648836632,901
1982,3292.97,1.587869956,901
1983,3494.65,1.646927949,901
1984,2882.26,1.327992665,901
1985,2629.24,1.184728263,901
1986,2753.92,1.213917806,901
1987,3201.29,1.380792894,901
1988,2929.93,1.236899541,901
1989,2522.9,1.042683597,901
1990,2768.59,1.120426465,901
1991,3245.3,1.28633466,901
1992,4246.39,1.64887063,901
1993,3942.03,1.499717901,901
1994,4338.06,1.617038304,901
1995,2984.94,1.09013942,901
1996,4624.09,1.654505706,901
1997,5647.18,1.979564201,901
1998,5947.87,2.042972017,901
1999,5669.18,1.908691455,901
2000,5790.19,1.911742827,901
2001,7007.64,2.270130717,901
2002,5870.87,1.866891827,901
2003,6153.23,1.921375446,901
2004,5804.86,1.780298539,901
2005,6838.96,2.060359997,901
2006,7370.67,2.181575209,901
2007,7198.32,2.093510117,901
2008,7374.34,2.107748953,901
2009,8599.12,2.415888235,901
2010,8866.81,2.449051597,901
2011,9666.21,2.625276244,901
1960,8173.74,0.81237664,929
1961,8643.12,0.835064678,929
1962,9970.57,0.936144968,929
1963,10234.6,0.933682487,929
1964,12266.12,1.087323703,929
1965,11965.42,1.030818982,929
1966,13256.21,1.110111548,929
1967,13655.91,1.111856207,929
1968,14502.99,1.148357162,929
1969,15302.39,1.178698787,929
1970,17784.95,1.33309762,929
1971,18613.69,1.358234071,929
1972,18173.65,1.291432439,929
1973,19757.8,1.36754402,929
1974,21360.28,1.440066531,929
1975,21965.33,1.442245612,929
1976,22442.04,1.434922402,929
1977,23340.46,1.453208381,929
1978,22460.38,1.36197056,929
1979,22273.36,1.316022244,929
1980,24121.53,1.389559423,929
1981,24103.19,1.354678764,929
1982,23670.49,1.298740237,929
1983,20450.86,1.095947133,929
1984,20692.88,1.083421019,929
1985,19512.11,0.998319617,929
1986,21847.99,1.092604163,929
1987,25782.68,1.260661063,929
1988,25107.95,1.20076866,929
1989,21840.65,1.022078674,929
1990,21169.59,0.969896124,929
1991,20417.86,0.916292101,929
1992,20388.52,0.896708879,929
1993,23556.81,1.016070671,929
1994,23230.45,0.983534142,929
1995,23883.17,0.993527537,929
1996,24363.55,0.996827963,929
1997,27407.16,1.103907299,929
1998,27806.86,1.103458075,929
1999,29358.0,1.148533347,929
2000,30296.75,1.169087406,929
2001,27165.14,1.03441455,929
2002,27187.14,1.022016646,929
2003,26380.4,0.979310103,929
2004,31895.57,1.16948433,929
2005,37135.71,1.344989603,929
2006,35063.85,1.254522601,929
2007,43208.26,1.527183943,929
2008,41283.09,1.441345465,929
2009,51363.67,1.771065546,929
2010,57857.93,1.969722449,929
2011,53068.82,1.783233144,929
1960,8335.09,0.317249028,914
1961,8723.79,0.321145433,914
1962,10348.27,0.368512082,914
1963,11485.04,0.395807114,914
1964,12838.17,0.428469102,914
1965,13982.27,0.452296765,914
1966,16123.8,0.505962693,914
1967,18232.32,0.555413076,914
1968,22251.36,0.65838178,914
1969,22860.08,0.657133171,914
